Id,Probability
751,0.12797837379485152
752,0.028486170632828278
753,0.029294139130511408
754,0.028034344194384518
755,0.03321733333285678
756,0.029074554151191413
757,0.03317671085030508
758,0.030748983177046184
759,0.028986375732448708
760,0.029833781572573815
761,0.02915787130289841
762,0.034983660314986835
763,0.05114088826011554
764,0.028554850676096838
765,0.031583940336048
766,0.04829291565959768
767,0.028707725020230102
768,0.04681590644381425
769,0.02964465509229894
770,0.06904064415781061
771,0.028974556133031897
772,0.07986847805852289
773,0.04447879977203804
774,0.02910571784498548
775,0.03847071331064604
776,0.02963442684731246
777,0.053618483219160955
778,0.029192516480251042
779,0.029403816536438837
780,0.2952028110957665
781,0.046605123303567246
782,0.032808474225275656
783,0.030598807389278688
784,0.04135778174534331
785,0.030127303841783797
786,0.05617208547082006
787,0.0359513643464107
788,0.03235096052178109
789,0.04958057451004649
790,0.07321289706324656
791,0.0329984653078422
792,0.27660998511614515
793,0.053078896893206926
794,0.03110285074437755
795,0.20874878644426226
796,0.02858624781325464
797,0.06196163389612577
798,0.03090151452836539
799,0.26196242845590884
800,0.03151939976348718
801,0.030070099116731135
802,0.02859749590178445
803,0.03950933498602593
804,0.029789770576422965
805,0.3113393976847674
806,0.03047612798891697
807,0.028693839984245278
808,0.032757908621625906
809,0.03425178577646588
810,0.0357421204969518
811,0.04831052274720018
812,0.03288115948232708
813,0.0323927760550063
814,0.030222382681290506
815,0.051392977886777824
816,0.03509580082931012
817,0.02826513506459043
818,0.030628694839003164
819,0.027974179098088005
820,0.038898557151537776
821,0.030332149018206685
822,0.13001900054151114
823,0.02871780769753369
824,0.03071898987029348
825,0.029809985049123428
826,0.030366777636426055
827,0.03464755643575094
828,0.030756113477917124
829,0.02964767379275796
830,0.030149543895097407
831,0.06519699474241251
832,0.03161881911744984
833,0.060015085881320054
834,0.028948290088927072
835,0.04027585224671717
836,0.031132650058600858
837,0.08087376793919773
838,0.030276019955830052
839,0.04927484480306524
840,0.4423597706159086
841,0.10429815215139542
842,0.040204828110783145
843,0.1056148900792854
844,0.04106699546560656
845,0.7373348145039577
846,0.84237961831963
847,0.029405694793927056
848,0.028458201887319456
849,0.144746134400668
850,0.03131440168230873
851,0.03680878564271552
852,0.029362836315544913
853,0.04596352664512363
854,0.03147753377284366
855,0.028268972402443412
856,0.03244628482719303
857,0.03340073317303844
858,0.03620204323418623
859,0.027961070980156738
860,0.03799317935882389
861,0.3033433236367288
862,0.02807518257478702
863,0.028771294365556768
864,0.029183510310797016
865,0.029343861516739053
866,0.028769366560522123
867,0.028669782584924457
868,0.04650103880763147
869,0.034997518484002704
870,0.02828098970787763
871,0.030009055069807347
872,0.03533792066987016
873,0.028456568444056494
874,0.028445001883287746
875,0.028572313383661254
876,0.03717258577376748
877,0.030221023214573924
878,0.030950116796333357
879,0.02840641383757643
880,0.03309289454833092
881,0.030078433692088274
882,0.04788962624227433
883,0.041728325101444204
884,0.03771425594601765
885,0.027812698085784952
886,0.03089015505805173
887,0.04484834435643546
888,0.4490099197030697
889,0.03321129409615264
890,0.03971010991382261
891,0.029395373014102843
892,0.02896889173695116
893,0.7413639251223205
894,0.8279161925474343
895,0.030749020459258057
896,0.030496984001796207
897,0.029049291740841816
898,0.028261023090487673
899,0.031461475821373076
900,0.028390756025980363
901,0.033947201154526506
902,0.03374939233057357
903,0.02952293085903957
904,0.02858785631368331
905,0.028824792969567203
906,0.02981396194939256
907,0.055799277877483844
908,0.09478044597240505
909,0.040740201011945025
910,0.029919719057714633
911,0.03214088581084042
912,0.04048033627788237
913,0.02850245509542069
914,0.029499599867230022
915,0.039530744907960984
916,0.030546003082240966
917,0.033882609785814054
918,0.02908432478140935
919,0.031052905789477985
920,0.030962937077418255
921,0.03864087248587035
922,0.05051707890568696
923,0.06548835896261614
924,0.03072396670005518
925,0.02882885368368358
926,0.04640233055712019
927,0.03825633939753085
928,0.03066205387063123
929,0.03863127404276161
930,0.15456242544521412
931,0.168048622088521
932,0.03082067264576181
933,0.031682129497861665
934,0.032998437238362446
935,0.02819463549628376
936,0.027982609454293202
937,0.029355107033687163
938,0.029960467494680947
939,0.03737821466186843
940,0.02818798676292872
941,0.04934119033376633
942,0.02803483571879127
943,0.03743111035817284
944,0.1133127316645278
945,0.030075512495739476
946,0.02966014699552604
947,0.03810773957079621
948,0.02983286534982873
949,0.02980224299473052
950,0.029590521763584746
951,0.02782872688927709
952,0.05891907895106229
953,0.04324713504319135
954,0.02817734120477587
955,0.06613331799166663
956,0.03936243590859077
957,0.029452314177135584
958,0.03204096204553588
959,0.029907296306389552
960,0.02934484976295445
961,0.029082698726116043
962,0.02891455953128761
963,0.028711050506109323
964,0.030891183232323743
965,0.031140595879577584
966,0.035797215316177834
967,0.0372443771070439
968,0.035163110495455
969,0.19376549420423744
970,0.0850183627536737
971,0.028505252206200243
972,0.3239111554607613
973,0.030863007868327654
974,0.05160692629058172
975,0.028930657877718105
976,0.03063573367824539
977,0.05472497708992834
978,0.03418998657725323
979,0.04158960894862532
980,0.7222858049941081
981,0.028931495926139895
982,0.02863128233593747
983,0.02942127700585814
984,0.028283153291456295
985,0.03365519987193913
986,0.2225877575966944
987,0.028443332074131224
988,0.029769435688892114
989,0.030046164675417722
990,0.030568522870832112
991,0.03198350304635871
992,0.028079731399095715
993,0.028900284091689765
994,0.034074627406821045
995,0.028724191936507684
996,0.33229440738888383
997,0.028765128920458478
998,0.03175205494857873
999,0.02952219841216067
1000,0.02959366099078994
1001,0.02799742880427628
1002,0.040809309115179035
1003,0.03187500605880754
1004,0.030104373858803223
1005,0.042100878975490724
1006,0.029962427656774284
1007,0.03539688520104945
1008,0.028656310200128897
1009,0.029179622155158208
1010,0.02915462476386196
1011,0.029737725532069513
1012,0.02949087314451768
1013,0.030814525183242403
1014,0.05324530532249402
1015,0.0297468019403644
1016,0.10891390276389454
1017,0.02851592352742531
1018,0.26127240743759
1019,0.0330366117880275
1020,0.028111952798442367
1021,0.02958892107770071
1022,0.04270086793626238
1023,0.030369720624817916
1024,0.16089535102216657
1025,0.03069000342894814
1026,0.028636213263377713
1027,0.03156506432340183
1028,0.030258167538373182
1029,0.028070163065775065
1030,0.028589160191454355
1031,0.029063231818758792
1032,0.03725918790258379
1033,0.029197841175377336
1034,0.03281045566520044
1035,0.028260166278672113
1036,0.029934216704157822
1037,0.02896814849662966
1038,0.02808355152717674
1039,0.02983451755501383
1040,0.02826330898335766
1041,0.04920894474966736
1042,0.28557550289091266
1043,0.029371210118586465
1044,0.03713408019568079
1045,0.03140584948728043
1046,0.029318660995728465
1047,0.02922335024061414
1048,0.031811379063679576
1049,0.03013807350035686
1050,0.02948203429543292
1051,0.030014613563321444
1052,0.03721585016167237
1053,0.077494261036013
1054,0.028134643868084484
1055,0.05120460230048121
1056,0.028005515328891666
1057,0.028248125745118067
1058,0.031354695593963706
1059,0.04805426463734925
1060,0.03929852671456469
1061,0.04527644224743696
1062,0.03723284741779276
1063,0.029433943779540252
1064,0.031076508681777026
1065,0.0698819049661443
1066,0.03421990229875134
1067,0.031752057031999584
1068,0.028502069351462784
1069,0.02967412926135616
1070,0.029447586309811095
1071,0.029581356465786544
1072,0.04860768263246412
1073,0.45006166269002007
1074,0.030236796456715877
1075,0.03124663511877481
1076,0.04419499995132139
1077,0.035961048529169315
1078,0.028519594697612775
1079,0.06072350440362239
1080,0.0343136353240339
1081,0.03388840807841736
1082,0.05753809816869457
1083,0.030383721058710914
1084,0.037992120130120786
1085,0.0324166394373149
1086,0.02890931833925523
1087,0.03242516382157907
1088,0.04465813437441234
1089,0.3549142725997344
1090,0.029720704531289523
1091,0.029260344376955204
1092,0.028480796850501935
1093,0.05344455105361743
1094,0.02961833116054908
1095,0.09066216118419511
1096,0.04596318227192198
1097,0.03608453941672062
1098,0.06818532042563692
1099,0.056581873906115174
1100,0.03611552315367347
1101,0.03161322675827138
1102,0.02943551389269494
1103,0.03142925132803472
1104,0.028597512564764706
1105,0.036102922966156255
1106,0.037918701204769874
1107,0.03064050012464912
1108,0.09802014369445612
1109,0.04385517090504003
1110,0.02997095999813095
1111,0.02961846059633806
1112,0.029861184480087316
1113,0.030286360236116822
1114,0.031433542816622896
1115,0.029240737717504912
1116,0.030852134767192327
1117,0.044631279779823944
1118,0.1505552188029196
1119,0.029717119327593695
1120,0.03166710928872035
1121,0.033541269007533056
1122,0.028396467453123363
1123,0.030778478058901878
1124,0.06592836982354468
1125,0.03155294439736491
1126,0.07246522912789292
1127,0.03011591331307049
1128,0.28916777409727057
1129,0.03114616443219377
1130,0.031031743491261164
1131,0.02924788817377846
1132,0.28710338577411104
1133,0.030743710050485172
1134,0.05499219089007615
1135,0.1945574852688149
1136,0.03801108031547515
1137,0.028259010704894602
1138,0.02939247910539704
1139,0.031690353154535084
1140,0.029575696095311625
1141,0.030116827615448743
1142,0.029132118663052074
1143,0.057673934654021965
1144,0.3137390885383585
1145,0.03738650312465927
1146,0.034443451455209544
1147,0.05568675560123235
1148,0.030339123468286367
1149,0.03307984130018253
1150,0.02973227067899
1151,0.030191589686186487
1152,0.06526021891070316
1153,0.028374016687377098
1154,0.02989336355457354
1155,0.05501251034749302
1156,0.029169552104002596
1157,0.3963044909464854
1158,0.7385889043927825
1159,0.03536145645707352
1160,0.029124535186686902
1161,0.1625090350999127
1162,0.037103547931190854
1163,0.03661530576489917
1164,0.036769156870590604
1165,0.04192342853569386
1166,0.031886430398923124
1167,0.1491551008962595
1168,0.028811427324769465
1169,0.03040250139694617
1170,0.03140124668664968
1171,0.6049883792612071
1172,0.03049271886447595
1173,0.032025698564791275
1174,0.030218393178509575
1175,0.03856508284038019
1176,0.5804984507694686
1177,0.44028853963791237
1178,0.15426546028001226
1179,0.03183177979352614
1180,0.061897216763023434
1181,0.5932116780195912
1182,0.033139489774810765
1183,0.041640607625613675
1184,0.12472871467317145
1185,0.03491797456234008
1186,0.05471635379262129
1187,0.05001946608755173
1188,0.5856995687275516
1189,0.04078925210171154
1190,0.02832931536861707
1191,0.43071873530102245
1192,0.028202391704206072
1193,0.8098428505603714
1194,0.03265700017403614
1195,0.06297190195914518
1196,0.028698954927975907
1197,0.028154882717636446
1198,0.02903059554474086
1199,0.05089328267159186
1200,0.03783998910677204
1201,0.03536677891530529
1202,0.027974179098088005
1203,0.028326678387014078
1204,0.02802224775174729
1205,0.03039885119405688
1206,0.029410442418621036
1207,0.6598513820975471
1208,0.03559531510913983
1209,0.05560280612704681
1210,0.030526915928857486
1211,0.05118750736141832
1212,0.054959277712310343
1213,0.028244420800164337
1214,0.027969040636185175
1215,0.9343459573520477
1216,0.030233270041086592
1217,0.05284955208050569
1218,0.028713611598930724
1219,0.04751038648000878
1220,0.030915547390705258
1221,0.035101821979133065
1222,0.035799165190127546
1223,0.05771024126753891
1224,0.02897217408123746
1225,0.04678423395311601
1226,0.030016724532068054
1227,0.028639055861862356
1228,0.0491682266304768
1229,0.5165819426699978
1230,0.74417561498808
1231,0.03182590933250135
1232,0.0608976147095877
1233,0.030758316632667197
1234,0.9252753022793491
1235,0.9551787822133583
1236,0.02880449656939246
1237,0.04674348486401673
1238,0.4523887855060788
1239,0.04212085115013626
1240,0.03124854144267465
1241,0.028127123318182748
1242,0.03303313521505294
1243,0.02880407590006391
1244,0.0318627277813476
1245,0.03859206369017524
1246,0.06637947720864328
1247,0.03192956199374992
1248,0.028799004978725274
1249,0.0680049278688318
1250,0.029128501221426305
